사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2022111100100605,2022년 11월 11일 21시,금요일,부산광역시 해운대구 우동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,28세,상해없음,이륜,남,33세,경상
2022111100100606,2022년 11월 11일 21시,금요일,부산광역시 사하구 다대동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,44세,상해없음,이륜,남,61세,중상
2022111100100607,2022년 11월 11일 21시,금요일,부산광역시 사상구 괘법동,중상사고,0,1,0,0,차대차 - 정면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,46세,상해없음,이륜,남,59세,중상
2022111100100635,2022년 11월 11일 22시,금요일,부산광역시 서구 토성동3가,경상사고,0,0,5,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승합,남,56세,상해없음,승용,여,51세,경상
2022111200100006,2022년 11월 12일 00시,토요일,부산광역시 중구 남포동6가,경상사고,0,0,2,1,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,이륜,여,18세,상해없음,승용,남,32세,경상
2022111200100031,2022년 11월 12일 03시,토요일,부산광역시 남구 문현동,경상사고,0,0,1,0,차량단독 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,27세,상해없음,,,,
2022111200100094,2022년 11월 12일 09시,토요일,부산광역시 사하구 신평동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,38세,상해없음,승합,남,40세,경상
2022111200100095,2022년 11월 12일 09시,토요일,부산광역시 사하구 하단동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,32세,기타불명,승용,여,53세,경상
2022111200100124,2022년 11월 12일 10시,토요일,부산광역시 해운대구 좌동,경상사고,0,0,2,0,차대차 - 후진중충돌,안전운전불이행,건조,맑음,주차장 - 주차장,승용,남,46세,상해없음,승용,여,49세,경상
2022111200100163,2022년 11월 12일 11시,토요일,부산광역시 동래구 온천동,중상사고,0,1,0,0,차대차 - 측면충돌,중앙선침범,건조,맑음,단일로 - 기타,승용,남,42세,상해없음,승용,여,58세,중상
2.02211E+15,2022년 11월 12일 12시,토요일,부산광역시 부산진구 부전동,중상사고,0,1,0,0,차대차 - 기타,기타,건조,맑음,단일로 - 기타,승용,여,63세,상해없음,이륜,남,52세,중상
2022111200100211,2022년 11월 12일 12시,토요일,부산광역시 사상구 모라동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,교차로 - 교차로안,화물,남,29세,기타불명,승용,남,28세,경상
2022111200100241,2022년 11월 12일 13시,토요일,부산광역시 서구 서대신동3가,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,91세,상해없음,승용,남,38세,경상
2022111200100242,2022년 11월 12일 13시,토요일,부산광역시 금정구 회동동,경상사고,0,0,1,0,차대사람 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로안,화물,남,42세,상해없음,보행자,여,69세,경상
2022111200100243,2022년 11월 12일 13시,토요일,부산광역시 금정구 장전동,경상사고,0,0,2,1,차대차 - 기타,기타,건조,맑음,교차로 - 교차로안,승용,남,24세,경상,승용,남,55세,부상신고
2022111200100283,2022년 11월 12일 14시,토요일,부산광역시 수영구 광안동,중상사고,0,2,0,1,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,36세,상해없음,승용,남,32세,부상신고
2022111200100284,2022년 11월 12일 14시,토요일,부산광역시 북구 구포동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,화물,남,53세,상해없음,승용,남,45세,경상
2022111200100285,2022년 11월 12일 14시,토요일,부산광역시 기장군 기장읍,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,여,42세,상해없음,승용,남,33세,경상
2.02211E+15,2022년 11월 12일 16시,토요일,부산광역시 동구 범일동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,여,45세,상해없음,보행자,여,63세,중상
2022111200100399,2022년 11월 12일 17시,토요일,부산광역시 북구 화명동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,32세,상해없음,승용,남,24세,경상
2022111200100452,2022년 11월 12일 18시,토요일,부산광역시 동구 범일동,경상사고,0,0,2,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,교차로 - 교차로부근,승용,남,80세,상해없음,승용,남,45세,경상
2022111200100453,2022년 11월 12일 18시,토요일,부산광역시 동래구 온천동,경상사고,0,0,1,0,차대차 - 측면충돌,직진우회전진행방해,건조,맑음,교차로 - 교차로안,승용,남,58세,상해없음,이륜,남,61세,경상
2022111200100454,2022년 11월 12일 18시,토요일,부산광역시 강서구 명지동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,교차로 - 교차로부근,승용,남,56세,상해없음,승용,여,33세,상해없음
2022111200100516,2022년 11월 12일 19시,토요일,부산광역시 동구 초량동,경상사고,0,0,2,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,교차로 - 교차로안,승용,남,23세,상해없음,승용,여,25세,경상
2022111200100517,2022년 11월 12일 19시,토요일,부산광역시 남구 대연동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,69세,상해없음,승용,남,43세,경상
2022111200100518,2022년 11월 12일 19시,토요일,부산광역시 강서구 녹산동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,73세,상해없음,승용,남,32세,경상
2.02211E+15,2022년 11월 12일 20시,토요일,부산광역시 동래구 안락동,경상사고,0,0,2,0,차대차 - 기타,신호위반,젖음/습기,비,교차로 - 교차로안,승용,남,67세,상해없음,승용,남,28세,경상
2022111200100609,2022년 11월 12일 21시,토요일,부산광역시 수영구 민락동,경상사고,0,0,1,0,차대차 - 기타,신호위반,젖음/습기,맑음,교차로 - 교차로안,이륜,남,25세,경상,승용,여,47세,상해없음
2022111200100645,2022년 11월 12일 22시,토요일,부산광역시 강서구 대저1동,경상사고,0,0,3,0,차대차 - 측면충돌,교차로운행방법위반,젖음/습기,비,교차로 - 교차로안,승용,여,52세,상해없음,승용,여,24세,경상
2022111200100682,2022년 11월 12일 23시,토요일,부산광역시 연제구 연산동,중상사고,0,1,4,0,차대차 - 추돌,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,남,37세,상해없음,승용,남,68세,중상
2022111300100003,2022년 11월 13일 00시,일요일,부산광역시 사상구 괘법동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,남,35세,상해없음,보행자,남,60세,중상
2022111300100019,2022년 11월 13일 01시,일요일,부산광역시 강서구 구랑동,경상사고,0,0,1,3,차대차 - 기타,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,남,30세,기타불명,승용,남,40세,부상신고
2022111300100037,2022년 11월 13일 02시,일요일,부산광역시 수영구 남천동,경상사고,0,0,3,0,차대차 - 정면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,36세,상해없음,승용,남,65세,경상
2022111300100038,2022년 11월 13일 02시,일요일,부산광역시 동래구 온천동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,젖음/습기,비,교차로 - 교차로안,승용,남,24세,상해없음,승용,남,40세,경상
2022111300100048,2022년 11월 13일 03시,일요일,부산광역시 동래구 명륜동,경상사고,0,0,3,0,차대차 - 기타,안전운전불이행,젖음/습기,비,단일로 - 기타,화물,남,24세,상해없음,승용,여,28세,경상
2022111300100049,2022년 11월 13일 03시,일요일,부산광역시 사하구 당리동,중상사고,0,2,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,42세,상해없음,보행자,남,33세,중상
2022111300100065,2022년 11월 13일 04시,일요일,부산광역시 부산진구 부전동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,젖음/습기,비,단일로 - 기타,기타불명,기타불명,미분류,기타불명,보행자,남,22세,경상
2022111300100097,2022년 11월 13일 09시,일요일,부산광역시 수영구 광안동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,젖음/습기,맑음,단일로 - 기타,승용,남,74세,상해없음,보행자,여,15세,경상
2022111300100131,2022년 11월 13일 11시,일요일,부산광역시 부산진구 개금동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,63세,상해없음,화물,남,24세,경상
2022111300100153,2022년 11월 13일 12시,일요일,부산광역시 부산진구 전포동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,남,51세,상해없음,승용,여,66세,경상
2022111300100154,2022년 11월 13일 12시,일요일,부산광역시 수영구 망미동,중상사고,0,1,2,0,차대차 - 측면충돌,직진우회전진행방해,건조,맑음,교차로 - 교차로안,승용,남,71세,상해없음,승용,남,46세,경상
2022111300100179,2022년 11월 13일 13시,일요일,부산광역시 동구 초량동,경상사고,0,0,2,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,78세,기타불명,승용,남,48세,경상
2022111300100207,2022년 11월 13일 14시,일요일,부산광역시 기장군 기장읍,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,54세,상해없음,보행자,남,59세,경상
2022111300100235,2022년 11월 13일 15시,일요일,부산광역시 기장군 기장읍,경상사고,0,0,1,0,차대차 - 측면충돌,중앙선침범,건조,맑음,단일로 - 기타,승용,여,29세,상해없음,승용,남,53세,경상
2022111300100264,2022년 11월 13일 16시,일요일,부산광역시 사상구 감전동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,단일로 - 기타,승용,남,69세,상해없음,보행자,남,27세,경상
2022111300100291,2022년 11월 13일 17시,일요일,부산광역시 중구 보수동2가,경상사고,0,0,1,0,차대차 - 측면충돌,기타,건조,맑음,교차로 - 교차로안,이륜,남,43세,상해없음,이륜,남,24세,경상
2022111300100329,2022년 11월 13일 18시,일요일,부산광역시 남구 대연동,경상사고,0,0,1,0,차대사람 - 기타,보행자보호의무위반,건조,맑음,단일로 - 기타,개인형이동수단(PM),남,18세,상해없음,보행자,남,74세,경상
2022111300100389,2022년 11월 13일 20시,일요일,부산광역시 부산진구 전포동,중상사고,0,1,0,0,차대차 - 정면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,22세,상해없음,승용,남,64세,중상
2.02211E+15,2022년 11월 13일 20시,일요일,부산광역시 연제구 연산동,부상신고사고,0,0,0,1,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,48세,상해없음,보행자,남,64세,부상신고
2022111300100418,2022년 11월 13일 21시,일요일,부산광역시 남구 대연동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,원동기,남,21세,상해없음,승용,남,77세,경상
2022111300100419,2022년 11월 13일 21시,일요일,부산광역시 금정구 장전동,경상사고,0,0,4,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,여,66세,경상,승합,여,47세,경상
2022111300100437,2022년 11월 13일 22시,일요일,부산광역시 동구 좌천동,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,건조,맑음,단일로 - 고가도로위,승용,남,59세,상해없음,이륜,남,36세,중상
2022111300100438,2022년 11월 13일 22시,일요일,부산광역시 남구 문현동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,51세,상해없음,승용,남,34세,경상
2.02211E+15,2022년 11월 14일 06시,월요일,부산광역시 동구 초량동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,74세,상해없음,보행자,남,80세,중상
2022111400100086,2022년 11월 14일 08시,월요일,부산광역시 동구 초량동,중상사고,0,1,0,0,차대차 - 측면충돌,직진우회전진행방해,건조,흐림,교차로 - 교차로안,승용,남,60세,상해없음,자전거,여,61세,중상
2022111400100087,2022년 11월 14일 08시,월요일,부산광역시 금정구 회동동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,화물,남,67세,상해없음,화물,남,51세,경상
2022111400100088,2022년 11월 14일 08시,월요일,부산광역시 강서구 녹산동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,화물,남,61세,상해없음,화물,남,56세,중상
2022111400100128,2022년 11월 14일 09시,월요일,부산광역시 동래구 사직동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,59세,상해없음,화물,남,48세,경상
2.02211E+15,2022년 11월 14일 11시,월요일,부산광역시 사하구 괴정동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,건설기계,남,47세,상해없음,승용,남,50세,경상
2022111400100209,2022년 11월 14일 12시,월요일,부산광역시 서구 서대신동3가,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,78세,상해없음,원동기,남,41세,경상
2.02211E+15,2022년 11월 14일 12시,월요일,부산광역시 서구 남부민동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,76세,상해없음,보행자,여,62세,경상
2022111400100244,2022년 11월 14일 13시,월요일,부산광역시 수영구 남천동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,70세,상해없음,승용,남,57세,경상
2022111400100271,2022년 11월 14일 14시,월요일,부산광역시 중구 보수동3가,중상사고,0,2,0,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,여,25세,중상,이륜,남,55세,중상
2022111400100272,2022년 11월 14일 14시,월요일,부산광역시 남구 대연동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,51세,상해없음,보행자,남,60세,중상
2022111400100273,2022년 11월 14일 14시,월요일,부산광역시 강서구 봉림동,경상사고,0,0,1,1,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,55세,상해없음,화물,남,63세,부상신고
2022111400100302,2022년 11월 14일 15시,월요일,부산광역시 남구 대연동,경상사고,0,0,1,0,차대차 - 기타,기타,건조,맑음,교차로 - 교차로부근,승용,여,53세,기타불명,승용,남,56세,경상
2022111400100303,2022년 11월 14일 15시,월요일,부산광역시 금정구 부곡동,경상사고,0,0,2,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 터널,승용,남,26세,상해없음,승용,여,45세,경상
2022111400100339,2022년 11월 14일 16시,월요일,부산광역시 부산진구 부암동,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,여,55세,상해없음,이륜,남,50세,중상
2.02211E+15,2022년 11월 14일 16시,월요일,부산광역시 강서구 송정동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 지하차도(도로)내,승용,여,57세,상해없음,승용,남,58세,경상
2022111400100385,2022년 11월 14일 17시,월요일,부산광역시 연제구 연산동,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,원동기,남,35세,부상신고,승용,남,64세,상해없음
2.02211E+15,2022년 11월 14일 18시,월요일,부산광역시 북구 구포동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,기타 - 기타,승합,남,54세,상해없음,보행자,여,80세,중상
2022111400100431,2022년 11월 14일 18시,월요일,부산광역시 연제구 거제동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,40세,상해없음,이륜,남,56세,경상
2022111400100432,2022년 11월 14일 18시,월요일,부산광역시 강서구 송정동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,화물,남,70세,기타불명,승용,여,24세,경상
2022111400100489,2022년 11월 14일 19시,월요일,부산광역시 북구 덕천동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,64세,상해없음,원동기,남,41세,중상
2.02211E+15,2022년 11월 14일 19시,월요일,부산광역시 부산진구 개금동,중상사고,0,1,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로안,이륜,남,22세,상해없음,이륜,남,44세,중상
2022111400100491,2022년 11월 14일 19시,월요일,부산광역시 사하구 감천동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,44세,상해없음,승용,남,56세,경상
2022111400100525,2022년 11월 14일 20시,월요일,부산광역시 동래구 온천동,경상사고,0,0,1,0,차량단독 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,65세,상해없음,,,,
2022111400100526,2022년 11월 14일 20시,월요일,부산광역시 사하구 신평동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,62세,상해없음,이륜,남,31세,경상
2022111400100574,2022년 11월 14일 22시,월요일,부산광역시 동구 범일동,중상사고,0,1,0,1,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,40세,부상신고,건설기계,남,40세,상해없음
2022111400100575,2022년 11월 14일 22시,월요일,부산광역시 서구 아미동2가,중상사고,0,1,0,0,차대차 - 정면충돌,중앙선침범,건조,맑음,단일로 - 기타,승용,남,34세,상해없음,자전거,남,19세,중상
2022111400100576,2022년 11월 14일 22시,월요일,부산광역시 수영구 광안동,경상사고,0,0,1,1,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,이륜,남,29세,경상,승용,남,43세,부상신고
2022111400100598,2022년 11월 14일 23시,월요일,부산광역시 중구 남포동4가,경상사고,0,0,1,0,차대사람 - 보도통행중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,이륜,남,21세,상해없음,보행자,남,42세,경상
2022111400100599,2022년 11월 14일 23시,월요일,부산광역시 서구 남부민동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,원동기,남,31세,경상,승합,남,51세,기타불명
2.02211E+15,2022년 11월 14일 23시,월요일,부산광역시 남구 대연동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,단일로 - 기타,승용,남,20세,상해없음,승용,여,53세,경상
2022111500100004,2022년 11월 15일 00시,화요일,부산광역시 금정구 장전동,중상사고,0,1,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,이륜,여,39세,경상,보행자,남,33세,중상
2022111500100024,2022년 11월 15일 02시,화요일,부산광역시 기장군 정관읍,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,39세,상해없음,승용,남,63세,상해없음
2022111500100043,2022년 11월 15일 06시,화요일,부산광역시 남구 대연동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,72세,상해없음,보행자,남,29세,경상
2022111500100044,2022년 11월 15일 06시,화요일,부산광역시 수영구 민락동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,59세,상해없음,보행자,여,53세,중상
2022111500100045,2022년 11월 15일 06시,화요일,부산광역시 부산진구 부암동,중상사고,0,1,0,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,여,56세,상해없음,승용,여,48세,중상
2022111500100073,2022년 11월 15일 07시,화요일,부산광역시 영도구 동삼동,중상사고,0,1,0,0,차대사람 - 기타,신호위반,건조,맑음,교차로 - 교차로횡단보도내,승합,남,78세,상해없음,보행자,남,21세,중상
2022111500100074,2022년 11월 15일 07시,화요일,부산광역시 금정구 장전동,경상사고,0,0,1,1,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,35세,부상신고,승용,남,43세,경상
2022111500100075,2022년 11월 15일 07시,화요일,부산광역시 강서구 범방동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,특수,남,52세,상해없음,승용,남,33세,경상
2022111500100112,2022년 11월 15일 08시,화요일,부산광역시 중구 부평동2가,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,19세,기타불명,승용,남,40세,경상
2022111500100113,2022년 11월 15일 08시,화요일,부산광역시 영도구 청학동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 고가도로위,승용,여,37세,상해없음,승용,여,63세,중상
2022111500100114,2022년 11월 15일 08시,화요일,부산광역시 금정구 부곡동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,여,47세,상해없음,보행자,여,67세,경상
2022111500100115,2022년 11월 15일 08시,화요일,부산광역시 사하구 당리동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,46세,상해없음,보행자,남,91세,중상
2022111500100116,2022년 11월 15일 08시,화요일,부산광역시 사하구 장림동,경상사고,0,0,1,0,차량단독 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,48세,상해없음,,,,
2022111500100117,2022년 11월 15일 08시,화요일,부산광역시 강서구 대저2동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,41세,상해없음,승용,여,43세,경상
2022111500100149,2022년 11월 15일 09시,화요일,부산광역시 영도구 청학동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,여,39세,상해없음,이륜,남,26세,경상
2.02211E+15,2022년 11월 15일 09시,화요일,부산광역시 금정구 구서동,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,기타 - 기타,승합,남,45세,상해없음,이륜,남,52세,경상
2022111500100175,2022년 11월 15일 10시,화요일,부산광역시 동래구 명장동,경상사고,0,0,1,0,차대차 - 기타,직진우회전진행방해,건조,맑음,교차로 - 교차로안,승용,남,67세,상해없음,이륜,남,23세,경상
2022111500100176,2022년 11월 15일 10시,화요일,부산광역시 동래구 온천동,경상사고,0,0,1,0,차대차 - 측면충돌,차로위반,건조,맑음,단일로 - 기타,승용,남,69세,상해없음,승용,남,35세,경상
2022111500100177,2022년 11월 15일 10시,화요일,부산광역시 동래구 온천동,부상신고사고,0,0,0,1,차대차 - 측면충돌,차로위반,건조,맑음,단일로 - 기타,승용,남,30세,상해없음,승용,남,41세,부상신고
2022111500100178,2022년 11월 15일 10시,화요일,부산광역시 연제구 연산동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,화물,남,57세,상해없음,보행자,여,69세,중상
2022111500100202,2022년 11월 15일 11시,화요일,부산광역시 중구 중앙동6가,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,64세,상해없음,이륜,남,25세,경상
2022111500100203,2022년 11월 15일 11시,화요일,부산광역시 동래구 낙민동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,젖음/습기,맑음,교차로 - 교차로안,승용,남,65세,상해없음,승합,남,56세,상해없음
2022111500100204,2022년 11월 15일 11시,화요일,부산광역시 강서구 명지동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,이륜,남,34세,경상,승용,여,63세,상해없음
2022111500100234,2022년 11월 15일 12시,화요일,부산광역시 영도구 청학동,경상사고,0,0,2,0,차대차 - 측면충돌,신호위반,건조,맑음,단일로 - 기타,건설기계,남,61세,상해없음,승용,남,69세,상해없음
2022111500100235,2022년 11월 15일 12시,화요일,부산광역시 해운대구 좌동,경상사고,0,0,1,0,차대차 - 기타,차로위반,기타,맑음,단일로 - 기타,승용,남,75세,상해없음,승용,여,50세,경상
2022111500100236,2022년 11월 15일 12시,화요일,부산광역시 사하구 당리동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,68세,상해없음,이륜,남,29세,경상
2022111500100276,2022년 11월 15일 13시,화요일,부산광역시 동구 수정동,중상사고,0,1,0,0,차대사람 - 보도통행중,보행자보호의무위반,건조,맑음,단일로 - 기타,화물,남,79세,상해없음,보행자,여,77세,중상
2022111500100277,2022년 11월 15일 13시,화요일,부산광역시 서구 서대신동3가,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,32세,상해없음,보행자,남,53세,경상
2022111500100278,2022년 11월 15일 13시,화요일,부산광역시 서구 아미동2가,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,여,56세,상해없음,원동기,남,22세,경상
2022111500100279,2022년 11월 15일 13시,화요일,부산광역시 북구 덕천동,중상사고,0,1,0,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,여,49세,상해없음,원동기,남,77세,중상
2022111500100315,2022년 11월 15일 14시,화요일,부산광역시 서구 동대신동3가,중상사고,0,1,0,0,차대차 - 기타,중앙선침범,건조,맑음,단일로 - 기타,승용,남,67세,상해없음,이륜,남,51세,중상
2022111500100316,2022년 11월 15일 14시,화요일,부산광역시 동래구 안락동,중상사고,0,1,0,0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,단일로 - 기타,자전거,남,64세,상해없음,보행자,여,68세,중상
2022111500100317,2022년 11월 15일 14시,화요일,부산광역시 연제구 연산동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,화물,남,29세,상해없음,보행자,여,56세,경상
2022111500100379,2022년 11월 15일 16시,화요일,부산광역시 부산진구 전포동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,화물,남,59세,상해없음,이륜,남,39세,중상
2.02211E+15,2022년 11월 15일 16시,화요일,부산광역시 금정구 서동,사망사고,2,0,0,0,차량단독 - 공작물충돌,중앙선침범,건조,맑음,교차로 - 교차로안,원동기,남,84세,사망,,,,
2022111500100418,2022년 11월 15일 17시,화요일,부산광역시 금정구 부곡동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,51세,상해없음,보행자,남,71세,중상
2022111500100475,2022년 11월 15일 18시,화요일,부산광역시 연제구 연산동,경상사고,0,0,1,0,차대사람 - 기타,기타,건조,맑음,기타 - 기타,승용,남,72세,상해없음,보행자,남,33세,경상
2022111500100532,2022년 11월 15일 19시,화요일,부산광역시 남구 대연동,경상사고,0,0,2,0,차대차 - 측면충돌,중앙선침범,건조,맑음,단일로 - 기타,승용,남,55세,상해없음,승용,여,43세,경상
2022111500100533,2022년 11월 15일 19시,화요일,부산광역시 사하구 신평동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,79세,상해없음,승용,여,38세,경상
